LotFrontage,LotArea,Street,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,YrSold,SimplOverallQual,SimplOverallCond,SimplPoolQC,SimplGarageCond,SimplGarageQual,SimplFireplaceQu,SimplFunctional,SimplKitchenQual,SimplHeatingQC,SimplBsmtFinType1,SimplBsmtFinType2,SimplBsmtCond,SimplBsmtQual,SimplExterCond,SimplExterQual,OverallGrade,GarageGrade,ExterGrade,KitchenScore,FireplaceScore,GarageScore,PoolScore,SimplOverallGrade,SimplExterGrade,SimplPoolScore,SimplGarageScore,SimplFireplaceScore,SimplKitchenScore,TotalBath,AllSF,AllFlrsSF,AllPorchSF,HasMasVnr,BoughtOffPlan,MSSubClass_SC120,MSSubClass_SC160,MSSubClass_SC180,MSSubClass_SC190,MSSubClass_SC20,MSSubClass_SC30,MSSubClass_SC40,MSSubClass_SC45,MSSubClass_SC50,MSSubClass_SC60,MSSubClass_SC70,MSSubClass_SC75,MSSubClass_SC80,MSSubClass_SC85,MSSubClass_SC90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_1,Alley_2,Alley_None,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,GarageFinish_Fin,GarageFinish_No,GarageFinish_RFn,GarageFinish_Unf,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_No,MiscFeature_Gar2,MiscFeature_No,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MoSold_Apr,MoSold_Aug,MoSold_Dec,MoSold_Feb,MoSold_Jan,MoSold_Jul,MoSold_Jun,MoSold_Mar,MoSold_May,MoSold_Nov,MoSold_Oct,MoSold_Sep,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
0,9.749228534,1.098612289,1.609437912,1.609437912,1.386294361,4,1.945910149,7.579167967,7.579167967,0,1.386294361,1.386294361,1.386294361,1.386294361,0,5,6.966024187,0.693147181,0,4.33073334,7.03438793,1.791759469,7.114769448,0,0,7.114769448,0,0,1,0,3,0.693147181,3,1.945910149,2.197224577,0,0,7.579167967,1,284,1.386294361,1.386294361,1.098612289,0,0,0,0,0,0,0,0,2009,2,1.098612289,0,0.693147181,0.693147181,0,1.609437912,1,1.098612289,1.098612289,0.693147181,0.693147181,1,0.693147181,0.693147181,24,2.302585093,2.302585093,1.386294361,0,852,0,4,0.693147181,0,5.65248918,0,1,1,7.768110379,7.114769448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
103,9.482350275,1.098612289,1.386294361,1.609437912,1.386294361,7,1.791759469,7.596894438,7.596894438,0,1.609437912,1.386294361,1.791759469,1.386294361,0.693147181,4,3.891820298,1.945910149,6.453624999,6.047372179,7.007600614,1.791759469,6.816735881,7.103322063,0,7.66293785,0.693147181,0,2,0.693147181,4,0.693147181,4,2.197224577,2.197224577,0.693147181,3,7.596894438,3,833,1.386294361,1.386294361,1.098612289,4.290459441,5.262690189,5.416100402,0,0,0,0,0,2007,3,1.098612289,0,0.693147181,0.693147181,1,1.609437912,2,1.098612289,1.098612289,1.098612289,0.693147181,2,0.693147181,1.098612289,35,2.302585093,2.564949357,1.609437912,1.386294361,2499,0,6,1.098612289,0,6.726233402,0.693147181,2,3.5,8.08085642,7.66293785,6.033086222,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
87,9.308374112,1.098612289,1.386294361,1.609437912,1.386294361,6,2.197224577,7.580189418,7.602401336,0,1.791759469,1.386294361,1.609437912,1.386294361,0,5,6.270988432,1.609437912,6.021023349,5.505331536,7.077498054,1.791759469,7.25488481,0,0,7.25488481,0.693147181,0,1,0,3,0.693147181,3,1.945910149,2.079441542,0.693147181,3,7.596392304,2,601,1.386294361,1.386294361,1.098612289,0,3.951243719,0,0,5.252273428,0,0,0,2008,2,1.386294361,0,0.693147181,0.693147181,1,1.386294361,1,1.098612289,1.098612289,1.098612289,0.693147181,2,0.693147181,1.098612289,48,2.302585093,2.772588722,1.386294361,1.386294361,1803,0,6,1.098612289,0,6.400257445,0.693147181,1,2,7.862882035,7.25488481,5.488937726,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
70,9.043459,1.098612289,1.386294361,1.609437912,1.386294361,6,1.791759469,7.598399329,7.598399329,4.663439094,1.609437912,1.609437912,1.609437912,1.609437912,0,6,6.703188113,0.693147181,0,4.744932128,6.834108739,1.791759469,6.842683282,6.666956792,0,7.451241685,0,0.693147181,2,0.693147181,3,0.693147181,4,2.079441542,2.197224577,0,0,7.598399329,2,471,1.386294361,1.386294361,1.098612289,5.707110265,4.477336814,0,0,0,0,0,0,2007,2,1.098612289,0,0.693147181,0.693147181,0,1.609437912,2,1.098612289,1.098612289,0.693147181,1.098612289,2,1.098612289,1.098612289,30,2.302585093,2.833213344,1.609437912,0,1413,0,4,1.609437912,0,6.156978986,0,2,3,7.882314919,7.451241685,4.477336814,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
67,9.08000387,1.098612289,1.609437912,1.609437912,1.386294361,5,2.079441542,7.550135342,7.602900462,0,1.386294361,1.386294361,1.386294361,1.386294361,0,5,6.989335266,0.693147181,0,5.241747015,7.149131599,1.609437912,7.149131599,6.834108739,0,7.696667082,1.098612289,0,2,1.098612289,4,1.098612289,3,2.302585093,2.197224577,0,0,7.591357047,0,0,0,0,0,0,4.262679877,0,0,0,0,0,0,2008,2,1.386294361,0,0,0,0,1.609437912,1,1.098612289,1.098612289,0.693147181,0.693147181,1,0.693147181,0.693147181,35,0,2.302585093,1.945910149,0,0,0,6,0.693147181,0,0,0,2,5,8.152774053,7.696667082,4.262679877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
65,9.233861567,1.098612289,1.609437912,1.609437912,1.386294361,6,1.791759469,7.603897969,7.604396349,0,1.609437912,1.386294361,1.609437912,1.386294361,0,6,3.36729583,0.693147181,0,7.161622003,7.183111702,1.791759469,7.183111702,0,0,7.183111702,0,0,2,0,3,0.693147181,4,1.945910149,2.197224577,0.693147181,4,7.603897969,2,397,1.386294361,1.386294361,1.098612289,4.615120517,0,0,3.17805383,0,0,0,0,2006,2,1.098612289,0,0.693147181,0.693147181,2,1.609437912,2,1.098612289,1.098612289,0.693147181,0.693147181,2,0.693147181,1.098612289,30,2.302585093,2.564949357,1.609437912,1.609437912,1191,0,4,1.098612289,0,5.986452005,1.098612289,2,2,7.875879159,7.183111702,3.17805383,0,0.693147181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
50,8.988820502,1.098612289,1.609437912,1.609437912,1.386294361,6,1.791759469,7.597897951,7.598399329,0,1.609437912,1.386294361,1.609437912,1.386294361,0,2,5.111987788,1.945910149,6.735780014,6.395261598,7.380879036,1.791759469,7.388946098,0,0,7.388946098,0.693147181,0,2,0,2,0.693147181,4,1.791759469,2.197224577,0.693147181,2,7.597897951,2,533,1.386294361,1.386294361,1.098612289,0,4.248495242,0,0,0,0,0,0,2008,2,1.098612289,0,0.693147181,0.693147181,1,1.609437912,2,1.098612289,0.693147181,1.098612289,0.693147181,2,0.693147181,1.098612289,30,2.302585093,2.564949357,1.609437912,1.098612289,1599,0,4,1.098612289,0,6.280395839,0.693147181,2,3,8.077757564,7.388946098,4.248495242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
79,9.23415455,1.098612289,1.609437912,1.609437912,1.386294361,6,1.945910149,7.591357047,7.591357047,5.062595033,1.386294361,1.609437912,1.609437912,1.386294361,0,4,6.439350371,1.098612289,6.967909202,0,7.430707083,1.386294361,7.430707083,0,0,7.430707083,0.693147181,0,2,0,3,0.693147181,3,2.079441542,2.197224577,0.693147181,3,7.591357047,2,612,1.386294361,1.386294361,1.098612289,5.953243334,4.882801923,0,0,0,0,0,0,2006,2,1.098612289,0,0.693147181,0.693147181,1,1.609437912,1,0.693147181,1.098612289,0.693147181,0.693147181,2,1.098612289,0.693147181,36,2.302585093,2.564949357,1.386294361,1.386294361,1836,0,4,1.098612289,0,6.418364936,0.693147181,1,3,8.123557835,7.430707083,4.882801923,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,9.655795128,1.098612289,1.386294361,1.609437912,1.386294361,5,1.945910149,7.589841512,7.589841512,0,1.386294361,1.386294361,1.609437912,1.386294361,1.098612289,5,6.643789733,1.098612289,4.543294782,5.587248658,7.027314514,1.386294361,7.027314514,0,0,7.027314514,0,0.693147181,2,0,3,0.693147181,5,1.945910149,2.197224577,0,0,7.589841512,2,540,1.386294361,1.386294361,1.098612289,5.198497031,0,0,0,0,0,0,0,2008,2,1.098612289,0,0.693147181,0.693147181,0,1.609437912,2,0.693147181,1.098612289,0.693147181,0.693147181,2,0.693147181,0.693147181,30,2.302585093,2.302585093,1.791759469,0,1620,0,4,0.693147181,0,6.293419279,0,2,2.5,7.72001794,7.027314514,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
93,9.392661929,1.098612289,1.609437912,1.609437912,1.386294361,8,1.791759469,7.602900462,7.60339934,5.831882477,1.609437912,1.386294361,1.609437912,1.386294361,0,1,0,0.693147181,0,7.074963198,7.074963198,1.791759469,7.118826249,7.03966035,0,7.772752716,0,0,2,0.693147181,4,0.693147181,5,2.397895273,2.197224577,0.693147181,4,7.602900462,3,656,1.386294361,1.386294361,1.098612289,4.65396035,4.615120517,0,0,0,0,0,0,2007,3,1.098612289,0,0.693147181,0.693147181,2,1.609437912,2,1.098612289,0.693147181,0.693147181,0.693147181,2,0.693147181,1.098612289,40,2.302585093,2.564949357,1.791759469,1.609437912,1968,0,6,1.098612289,0,6.487684018,1.098612289,2,2.5,8.176391597,7.772752716,4.615120517,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,9.200391041,1.098612289,1.609437912,1.609437912,1.386294361,7,1.791759469,7.585281079,7.585281079,5.837730447,1.386294361,1.386294361,1.386294361,1.386294361,0,4,6.315358002,0.693147181,0,5.638354669,6.725033642,1.609437912,7.002155954,6.781057626,0,7.590346946,0,0,2,0.693147181,4,0.693147181,3,2.302585093,2.197224577,0.693147181,4,7.585281079,2,486,1.386294361,1.386294361,1.098612289,0,3.784189634,0,0,0,0,0,0,2008,3,1.098612289,0,0.693147181,0.693147181,2,1.609437912,1,1.098612289,1.098612289,0.693147181,0.693147181,1,0.693147181,0.693147181,35,2.302585093,2.302585093,1.386294361,1.609437912,1458,0,6,0.693147181,0,6.188264123,1.098612289,1,2.5,7.941295571,7.590346946,3.784189634,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,9.379154445,1.098612289,1.609437912,1.609437912,1.386294361,8,1.791759469,7.60190196,7.60190196,0,1.609437912,1.386294361,1.609437912,1.386294361,1.098612289,1,0,0.693147181,0,7.469654173,7.469654173,1.791759469,7.489412084,0,0,7.489412084,0,0,2,0,3,0.693147181,5,2.079441542,2.197224577,0.693147181,3,7.60190196,2,522,1.386294361,1.386294361,1.098612289,5.313205979,5.023880521,0,0,0,0,0,0,2009,3,1.098612289,0,0.693147181,0.693147181,1,1.609437912,2,1.098612289,0.693147181,0.693147181,0.693147181,2,0.693147181,1.098612289,40,2.302585093,2.564949357,1.791759469,1.386294361,1566,0,6,1.098612289,0,6.259581464,0.693147181,2,2,8.172446818,7.489412084,5.023880521,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,9.473242953,1.098612289,1.386294361,1.609437912,1.386294361,7,1.791759469,7.599901959,7.599901959,5.655991811,1.386294361,1.386294361,1.609437912,1.386294361,0,1,0,0.693147181,0,6.872128101,6.872128101,1.609437912,6.901737207,7.126087273,0,7.712890961,0,0,2,0.693147181,4,0.693147181,4,2.197224577,2.197224577,0.693147181,3,7.599901959,2,642,1.386294361,1.386294361,1.098612289,0,0,0,0,0,0,0,0,2006,3,1.098612289,0,0.693147181,0.693147181,1,1.609437912,2,1.098612289,0.693147181,0.693147181,0.693147181,2,0.693147181,0.693147181,35,2.302585093,2.302585093,1.609437912,1.386294361,1926,0,6,0.693147181,0,6.466144724,0.693147181,2,2.5,8.07121854,7.712890961,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
73,9.096723645,1.098612289,1.386294361,1.609437912,1.386294361,8,1.791759469,7.604894481,7.604894481,0,1.609437912,1.386294361,1.609437912,1.386294361,1.098612289,6,2.833213344,0.693147181,0,7.280008253,7.290974778,1.791759469,7.290974778,0,0,7.290974778,0,0,2,0,3,0.693147181,4,2.079441542,2.197224577,0,0,7.604894481,3,610,1.386294361,1.386294361,1.098612289,4.615120517,2.944438979,0,0,0,0,0,0,2009,3,1.098612289,0,0.693147181,0.693147181,0,1.609437912,2,1.098612289,1.098612289,0.693147181,0.693147181,2,0.693147181,1.098612289,40,2.302585093,2.564949357,1.609437912,0,1830,0,6,1.098612289,0,6.415096959,0,2,2,7.983781069,7.290974778,2.944438979,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
